NUMBER,STREET,CITY,STATE,POSTCODE,UNIT
896,E 630  N,HYDE PARK CITY,UT,84318,
732,E 550  S,OREM,UT,84097,
1855,S 200  E,CLEARFIELD,UT,84015,
947,E CANYON RD,OGDEN CITY,UT,84404,
2502,N CENTER ST,LEHI,UT,84043,
3738,S GRANGER DR,WEST VALLEY CITY,UT,84119,
639,N FALL CREEK DR,VINEYARD,UT,84058,
60,S 600  E,SALT LAKE CITY,UT,84102,250
2075,N JANICE DON CIR,PLEASANT GROVE,UT,84062,
2355,W 420  S,PROVO,UT,84601,
1356,N 200  W,OREM,UT,84057,
231,W GARDEN PARK DR,OREM,UT,84057,
2645,W 4900  S,ROY CITY,UT,84067,
662,S 700  W,BRIGHAM CITY,UT,84302,
679,E 4025  S,MILLCREEK,UT,84107,
7772,S BRIGHTON WAY,COTTONWOOD HEIGHTS,UT,84121,
652,S 200  W,HEBER CITY,UT,84032,
4934,W CINNAMON WOOD LN,SOUTH JORDAN,UT,84009,
1220,S 3600  W,SALT LAKE CITY,UT,84104,
1254,E 500  S,SALT LAKE CITY,UT,84102,
2704,W VALLEY VIEW DR,TREMONTON,UT,84337,
835,S WOLF CREEK RD,WASHINGTON CITY,UT,84780,
21,W 650  S,ST GEORGE CITY,UT,84770,
948,W 1220  N,CLINTON,UT,84015,
1607,E HARRISON AVE,SALT LAKE CITY,UT,84105,
3424,S IOWA AVE,OGDEN CITY,UT,84403,
1564,S HWY 89,WOODS CROSS CITY,UT,84087,
507,N 725  E,HYDE PARK CITY,UT,84318,
1981,S 1225  W,WOODS CROSS CITY,UT,84087,
2554,N TIMPVIEW DR,PROVO,UT,84604,
274,W 200  S,SALT LAKE CITY,UT,84101,
1324,S 1100  E,SALT LAKE CITY,UT,84105,
12101,S STATE ST,DRAPER CITY (SL CO),UT,84020,143
4728,E LEXI LOOP,EAGLE MOUNTAIN,UT,84005,
3511,PINYON CIR,NORTH LOGAN,UT,84341,
322,E 30TH ST,OGDEN CITY,UT,84401,
4976,W SWAN HILL CV,WEST JORDAN CITY,UT,84081,
3007,W 3825  S,WEST HAVEN,UT,84401,
2642,S 50  W,BOUNTIFUL,UT,84010,
569,S 640  W,CEDAR CITY,UT,84720,
504,S 1650  E,SPRINGVILLE,UT,84663,
2566,ANASAZI WAY,SPRINGDALE,UT,84767,
685,S 2220  W,PLEASANT GROVE,UT,84062,
8600,S 300  E,SANDY CITY,UT,84070,
10894,S BAY MEADOW CIR,SANDY CITY,UT,84092,
1725,E MURRAY HOLLADAY RD,MILLCREEK,UT,84117,
1150,W AMERICAN AVE,SALT LAKE CITY,UT,84104,
130,N WASHINGTON BLVD,OGDEN CITY,UT,84404,
280,E 300  N,BEAVER,UT,84713,
482,W 2280  N,LEHI,UT,84043,
5250,S COMMERCE DR,MURRAY,UT,84107,145
11423,S HOLLY SPRINGS DR,SOUTH JORDAN,UT,84009,
855,W 2175  N,LAYTON,UT,84041,
325,E PARRY ST,OGDEN CITY,UT,84404,
3913,W 9000  S,WEST JORDAN CITY,UT,84088,
921,S 180  W,HURRICANE CITY,UT,84737,
1045,N 150  W,OREM,UT,84057,
4609,S 6000  W,WEST VALLEY CITY,UT,84128,
390,N 6700  E,HUNTSVILLE,UT,84317,
799,W TAYLORS HILL CV,TAYLORSVILLE CITY,UT,84123,
436,W 1740  N,LOGAN CITY,UT,84341,
1515,N CHIMNEY ROCK RD,HEBER CITY,UT,84032,
210,N FAIRWIND CIR,WEST BOUNTIFUL,UT,84087,
65,W 800  N,PROVO,UT,84601,
395,E 100  N,PAYSON,UT,84651,
192,S FINCH CIR,MORGAN,UT,84050,
5345,W TIMPANOGOS HWY,HIGHLAND,UT,84003,
1039,E 600  S,ST GEORGE CITY,UT,84790,
790,E DUSTY ROCK CIR,SANDY CITY,UT,84094,
4920,S 2000  W,ROY CITY,UT,84067,
4488,S EDGEWARE LN,TAYLORSVILLE CITY,UT,84129,
1157,S PLANTATIONS DR,ST GEORGE CITY,UT,84770,
4127,W HELMSDALE CIR,SOUTH JORDAN,UT,84009,
1812,S WEST TEMPLE ST,SALT LAKE CITY,UT,84115,
4790,S CHERRY ST,MURRAY,UT,84123,
560,W MAIN ST,TREMONTON,UT,84337,
600,W MUTTON HOLLOW RD,KAYSVILLE,UT,84037,
365,W CENTER ST,LOGAN CITY,UT,84321,
3420,W 3800  S,WEST HAVEN,UT,84401,
845,E 275  N,LOGAN CITY,UT,84321,
351,W 285  N,WELLSVILLE,UT,84339,
1060,S 1400  E,FRUIT HEIGHTS,UT,84037,
496,E 370  N,DELTA CITY,UT,84624,
1676,N 2800  W,CLINTON,UT,84015,
797,S 810  E,ST GEORGE CITY,UT,84790,
12859,S 150  E,DRAPER CITY (SL CO),UT,84020,
1592,E SANDALWOOD DR,SOUTH WEBER,UT,84405,
740,N DURHAM DR,CITY OF NORTH SALT LAKE,UT,84054,
1142,W SIERRA VISTA,WEST VALLEY CITY,UT,84119,
1518,W MAIN ST,TREMONTON,UT,84337,
728,W 650  S,LEHI,UT,84043,
5252,W CLEMATIS WAY,WEST JORDAN CITY,UT,84081,
7819,S NORFOLK PINE WAY,SANDY CITY,UT,84094,
11438,S GADZOOKS DR,SANDY CITY,UT,84094,
12786,S ANN CHRISTINE CT,RIVERTON,UT,84065,
48,N COLLEGE WAY,CEDAR CITY,UT,84720,
115,W 860  N,SANTAQUIN CITY (UTAH CO),UT,84655,
517,W ORION RD,SARATOGA SPRINGS,UT,84045,
300,S 400  W,PAROWAN,UT,84761,
887,S CREEK SIDE PASS,ALPINE,UT,84004,
2647,W 6000  S,ROY CITY,UT,84067,
1297,N PAULOS BLVD,TOOELE,UT,84074,
745,S 320  W,PROVO,UT,84601,
1790,DEER VALLEY DR,PARK CITY (SUMMIT CO),UT,84060,504
72,E 200  S,EPHRAIM,UT,84627,
5301,S COBBLECREEK RD,MURRAY,UT,84117,
863,W CHERRY OAK CIR,MURRAY,UT,84123,
1254,E DOGWOOD DR,MAPLETON,UT,84664,
565,N 3625  W,LAYTON,UT,84041,
824,E 3375  S,MILLCREEK,UT,84106,
4638,S 3500  W,WEST HAVEN,UT,84401,
28,N BYWATER WAY,BRIGHAM CITY,UT,84302,
