NUMBER,STREET,CITY,STATE,POSTCODE,UNIT
339.0,TORRENCE AVE,Allegheny,PA,15106,
1622.0,W NORTH ST,BETHLEHEM,PA,18018,
2727.0,CENTRE AVE,Allegheny,PA,15219,
1108.0,RUNDLE ST,SCRANTON City,PA,18504,
7486.0,STEUBENVILLE PIKE,Allegheny,PA,15071,
5535.0,MARGARETTA ST,Allegheny,PA,15206,
1704.0,DOROTHY ST,SCRANTON City,PA,18504,
2502.0,77TH AVE,Philadelphia,PA,19150-0000,
1415.0,MOORE ST,Philadelphia,PA,19145-2309,
11.0,MEADOW DR,STERLING TOWNSHIP,PA,18445,
5408.0,CEDAR AVE,Philadelphia,PA,19143-1904,
165.0,MARYLAND AVE,Allegheny,PA,15122,
455.0,NATCHEZ ST,Allegheny,PA,15211,
0.0,GREEN LN,WAYNESBORO,PA,17268,
3301.0,RECKER DR,Allegheny,PA,15227,
1703.0,N MAIN AVE,SCRANTON City,PA,18508,
1201.0,S OGONTZ ST,York,PA,17403,
514.0,ORCHARD ST,SCRANTON City,PA,18505,
32.0,GRAVEL RD,MIDDLEBURG,PA,17842,
1216.0,SALISBURY RD,ALLENTOWN,PA,18103,
49.0,MAGILL DR,Allegheny,PA,15024,
4813.0,SARDIS RD,Allegheny,PA,15068,
79.0,ROSEWOOD DR,MIDDLEBURG,PA,17842,
2335.0,MORTON RD,Allegheny,PA,15241,
3119.0,W EMAUS AVE,ALLENTOWN,PA,18103,
8133.0,SHAWNEE ST,Philadelphia,PA,19118-3950,
66.0,FERRY HILL RD,SELINSGROVE,PA,17870,
429.0,2ND AVE,BETHLEHEM,PA,18018,
132.0,W JACKSON ST,York,PA,17401,
5821.0,STATION ST,Allegheny,PA,15206,
5960.0,WINDSOR ST,Philadelphia,PA,19143-5222,
448.0,CAROLINA AVE,WHITEHALL,PA,18052,
513.0,N HAZEL ST,ALLENTOWN,PA,18102,
823.0,PLEASANT GROVE RD,York,PA,17370,
240.0,MONTANA ST,Philadelphia,PA,19119-0000,
7204.0,STACK RD,MACUNGIE,PA,18062,
1042.0,RYELAND CT,Allegheny,PA,15017,
309.0,MONTEVERDI DR,Allegheny,PA,15071,
2437.0,HAMPTON AVE,Allegheny,PA,15101,
612.0,MICA DR,Allegheny,PA,15101,
614.0,GEARING AVE,Allegheny,PA,15210,
4251.0,REGENT SQ,Philadelphia,PA,19104-4438,
1011.0,CLEARVIEW ST,SCRANTON City,PA,18508,
47.0,CHURCH AVE,York,PA,17322,
3945.0,MAPLE ST,ALLENTOWN,PA,18104,
2222.0,S QUEEN ST,York,PA,17402,
4372.0,GIBSONIA RD,Allegheny,PA,15044,
42.0,COTTAGE ST,CARBONDALE City,PA,18407,
250.0,S 13TH ST,Philadelphia,PA,19107-5615,
1473.0,ORCHARD RD,MT PLEASANT MILLS,PA,17527,
12705.0,MEDFORD RD,Philadelphia,PA,19154-1417,
131.0,LISA CIR,York,PA,17406,
125.0,N  OAK HILL RD,Allegheny,PA,15238,
216.0,N 39TH ST,ALLENTOWN,PA,18104,
13361.0,UPPER STRASBURG RD,UPPERSTRASBURG,PA,17265,
1506.0,BUCHANAN TRL,Fulton,PA,17233,
3318.0,N 20TH ST,Philadelphia,PA,19140-4806,
1121.0,CHISLETT ST,Allegheny,PA,15206,
4179.0,SALEM ST,Philadelphia,PA,19124-4624,
1016.0,UVILLA ST,Allegheny,PA,15220,
1005.0,TOMAHAWK RD,WALLENPAUPACK LAKE ESTATES,PA,18436,
6190.0,HUNTINGDON ST,Dauphin,PA,17111,
1033.0,N 17TH ST,ALLENTOWN,PA,18102,
3088.0,JANNEY ST,Philadelphia,PA,19134-3716,
5106.0,WILSON CT,Allegheny,PA,15025,
614.0,COLFAX AVE,SCRANTON City,PA,18510,
14506.0,SHADY PINE RD,WILLOW HILL,PA,17271,
0.0,DELTA RD,York,PA,17356,
234.0,ERICA ST,Philadelphia,PA,19116-3103,
5953.0,SUSQUEHANNA PLAZA DR,York,PA,17406,
1947.0,HAMILTON DR,COOPERSBURG,PA,18036,
1660.0,RELATIVE DR,Allegheny,PA,15147,
1241.0,68TH AVE,Philadelphia,PA,19126-2829,
610.0,LEWISBERRY RD,York,PA,17070,
1.0,HELB ST,York,PA,17349,
604.0,IRON SPRING RD,Dauphin,PA,17036,
2807.0,FRANKLYNN DR,Allegheny,PA,15101,
1019.0,N IRVING AVE,SCRANTON City,PA,18510,
526.0,N BEAVER ST,York,PA,17404,
476.0,CENTURY DR,GREENCASTLE,PA,17225,
2021.0,68TH AVE,Philadelphia,PA,19138-3123,
2066.0,HAGGERTY RD,NEW BEAVER BORO,PA, ,
827.0,7TH AVE,Allegheny,PA,15108,
24.0,OSCEOLA CIR,BREEZEWOOD ACRES,PA,18445,
871.0,N 20TH ST,Philadelphia,PA,19130-2023,
5207.0,RICHLAND RD,Allegheny,PA,15044,
39.0,DR,FACTORYVILLE,PA,18419,
802.0,BORBECK AVE,Philadelphia,PA,19111-3106,
1520.0,LARDNER ST,Philadelphia,PA,19149-3304,
436.0,W CAREY ST,Philadelphia,PA,19140-3346,
