NUMBER,STREET,CITY,STATE,POSTCODE,UNIT
26.0,Stoneybrook Rd,Naugatuck,CT,6770,
19.0,Lake Dr,Darien,CT,6820,
1.0,Lonicera Ct,Old Lyme,CT,6371,
20.0,West St,Ansonia,CT,6401,
275.0,Sylvan,Bridgeport,CT,6606,
66.0,Autumn Dr,Southington,CT,6489,
316.0,Exchange St,New Haven,CT,6513,
255.0,Hebron Ave,Glastonbury,CT,6033,
28.0,Valentine St,Waterbury,CT,6708,
275.0,Old Post Rd,North Branford,CT,6472,
98.0,Magnolia Rd,Milford,CT,06461,
2037.0,Shippan Ave,Stamford,CT,6902,
280.0,Peter Green Rd,Tolland,CT,6084,
74.0,Albion St,Naugatuck,CT,6770,
156.0,Nunzio Dr,Southington,CT,6479,
59.0,Cynthia Cir,West Haven,CT,6516,
81.0,Cove Rd,Bristol,CT,6010,
38.0,Larchmont Ave,Waterbury,CT,6708,
33.0,Benton St,Manchester,CT,06040,
118.0,North Ave,Westport,CT,6880,
960.0,Still Hill Rd,Hamden,CT,6518,
27.0,Woodland St,Newington,CT,6111,
111.0,Kirkwood Rd,West Hartford,CT,6117,
47.0,East Side Blvd,Waterbury,CT,6712,
12.0,Pine Knob Dr,South Windsor,CT,06074,
10.0,Trumbull St,Newington,CT,6111,
328.0,Gravel St,Meriden,CT,6450,
31.0,Frog Hollow Rd,Ellington,CT,6029,
150.0,High St,South Windsor,CT,06074,
25.0,Bogart Ln,Newington,CT,6111,
330.0,Ives St,Hamden,CT,6518,
216.0,Linkfield Rd,Watertown,CT,6795,
2.0,Maple Ave,Wallingford,CT,6492,
207.0,Skyview Dr,Cromwell,CT,6416,
10.0,Mill Pond Ln,Old Lyme,CT,6371,
10.0,Laurel St,Manchester,CT,06040,
54.0,Pleasant St,Manchester,CT,06040,
976.0,North St,Greenwich,CT,6831,
5.0,Ole Musket Ln,Danbury,CT,6810,
3.0,Varno Ln,Enfield,CT,6082,
60.0,Robin Ln,Cheshire,CT,6410,
143.0,Sound Beach Ave,Greenwich,CT,6870,
3.0,Trout Dr,Granby,CT,6026,
17.0,Harkim Rd,Greenwich,CT,6831,
344.0,N Steele Rd,West Hartford,CT,6117,
434.0,Stratford,Bridgeport,CT,6608,
60.0,Lancaster Rd,Wethersfield,CT,6109,
21.0,Ash Dr,Windsor,CT,6095,
20.0,Terese Rd,Beacon Falls,CT,6403,
155.0,Strawberry Hill Ave,Norwalk,CT,6851,
1687.0,Ella T Grasso Blvd,New Haven,CT,6511,
107.0,Sharon Dr,Tolland,CT,6084,
17.0,Michigan Rd,New Canaan,CT,6840,
106.0,Derby Ave,Derby,CT,06418,
537.0,Fountain St,New Haven,CT,6515,
404.0,Hitchcock Rd,Southington,CT,6489,
10.0,John Olds Dr,Manchester,CT,06042,
27.0,Julia Ln,Thomaston,CT,6787,
180.0,Sargeant St,Hartford,CT,6105,
168.0,Stamford Ave,Stamford,CT,6902,
407.0,Oak Ave,Torrington,CT,6790,
141.0,Wooster Ave,Stratford,CT,6615,
304.0,Wilton Rd,Westport,CT,6880,
35.0,Bachelor Oak Rd,Bethany,CT,6524,
424.0,N Main St,Wallingford,CT,6492,
16.0,Brocklesby Rd,Avon,CT,6001,
205.0,Vernon Ave,Vernon,CT,6066,
285.0,Oak Dr,Watertown,CT,6795,
2.0,Maple Ln,New Milford,CT,6776,
