NUMBER,STREET,CITY,STATE,POSTCODE,UNIT
701,W 18TH ST,NORTH LITTLE ROCK,AR,72114,46
12019,SHAWNEE FOREST DR,LITTLE ROCK,AR,72212,
701,W   SYCAMORE ST,FAYETTEVILLE,AR,72703,7
3281,E   ZION RD,FAYETTEVILLE,AR,72764,
22,IVY DR,LITTLE ROCK,AR,72209,
1,CORPORATE HILL DR,LITTLE ROCK,AR,72205,
18975,SHORELINE WAY, ,AR,72703,
106,SECLUDED CIR,LITTLE ROCK,AR,72210,
504,W 24TH ST,NORTH LITTLE ROCK,AR,72114,
100,N RODNEY PARHAM RD,LITTLE ROCK,AR,72205,
4418,WALKER ST,LITTLE ROCK,AR,72204,
14623,BROWN BEAR DR,LITTLE ROCK,AR,72223,
15000,CHENAL PKY,LITTLE ROCK,AR,72211,
7,KIPLING CT,LITTLE ROCK,AR,72209,
9321,BRITTANY POINT DR,PULASKI COUNTY,AR,72206,
2598,E   HUNTSVILLE RD,FAYETTEVILLE,AR,72701,
16,CHERRY LAUREL CT,LITTLE ROCK,AR,72211,
1750,JOHN BARROW RD,LITTLE ROCK,AR,72204,75
4123,COBB ST,LITTLE ROCK,AR,72204,
109,GEORGIA AVE,JACKSONVILLE,AR,72076,
6,Melshire CV,Harrison,AR,72601,
4429,S   OLD MISSOURI RD,SPRINGDALE,AR,72764,
4123,N   CADILLAC DR,FAYETTEVILLE,AR,72703,7
408,MIRAMAR BLVD,LITTLE ROCK,AR,72223,
4317,ORANGE ST,NORTH LITTLE ROCK,AR,72118,
1172,W   HENDRIX ST,FAYETTEVILLE,AR,72703,
1,ORLEANS CT,LITTLE ROCK,AR,72211,
1402,S COMMERCE ST,LITTLE ROCK,AR,72202,
2420,RIVERFRONT DR,LITTLE ROCK,AR,72202,1009
2921,S LOUISIANA ST,LITTLE ROCK,AR,72206,
2001,GREEN MOUNTAIN DR,LITTLE ROCK,AR,72212,126
8118,W MARKHAM ST,LITTLE ROCK,AR,72205,504
9116,W 32ND ST,LITTLE ROCK,AR,72204,
2044,N   EAST OAKS DR,FAYETTEVILLE,AR,72703,11
6523,ARMADILLO TRL,PULASKI COUNTY,AR,72023,
22,LORINE CIR,LITTLE ROCK,AR,72205,
5706,CRYSTAL HILL RD,PULASKI COUNTY,AR,72118,
5848,SHAKE RAG HOLLOW RD,Harrison,AR,72602,
850,S   SILVERADO DR,FAYETTEVILLE,AR,72701,101
4520,DAWSON DR,NORTH LITTLE ROCK,AR,72116,
2723,FOXCROFT RD,LITTLE ROCK,AR,72227,311
11200,STAGECOACH RD,LITTLE ROCK,AR,72210,
4301,W MARKHAM ST,LITTLE ROCK,AR,72205,776
7820,W CAPITOL AVE,LITTLE ROCK,AR,72205,1004
170,WILDFLOWER DR,SHERWOOD,AR,72076,
1858,W   ARROWHEAD ST,FAYETTEVILLE,AR,72701,
2801,PEACH TREE DR,LITTLE ROCK,AR,72211,
6508,SOUTH RD,LITTLE ROCK,AR,72207,
4917,E CRESTWOOD DR,LITTLE ROCK,AR,72207,
8404,BASELINE RD,LITTLE ROCK,AR,72209,
1305,PARKER ST,NORTH LITTLE ROCK,AR,72114,
7339,RIVER POINTE DR,NORTH LITTLE ROCK,AR,72113,18
2009,TOPF RD,NORTH LITTLE ROCK,AR,72116,
401,W  WATSON ST,FAYETTEVILLE,AR,72701,407
3021,PARKWAY DR,NORTH LITTLE ROCK,AR,72118,6
1733,W   REAP DR,FAYETTEVILLE,AR,72703,
105,WIND RIVER DR,MAUMELLE,AR,72113,
2136,W   HOLLY ST,FAYETTEVILLE,AR,72703,
13300,HEINKE RD,LITTLE ROCK,AR,72103,
21,BEAR TRAIL CV,LITTLE ROCK,AR,72210,
1188,N  HAVEN DR,FAYETTEVILLE,AR,72703,306
433,E 3RD ST,LITTLE ROCK,AR,72201,306
1548,N   MERION WAY,FAYETTEVILLE,AR,72704,403
41,TENNYSON CT,NORTH LITTLE ROCK,AR,72116,
4,GREENVIEW CIR,SHERWOOD,AR,72120,
4723,MOUNTAIN RD,Harrison,AR,72602,
108,JESSICA DR,SHERWOOD,AR,72120,
124,CENTER STONE DR,LITTLE ROCK,AR,72002,
2615,S BATTERY ST,LITTLE ROCK,AR,72206,
275,S   DUNCAN AVE,FAYETTEVILLE,AR,72701,
2412,N FILLMORE ST,LITTLE ROCK,AR,72207,
3623,TATUM ST,LITTLE ROCK,AR,72204,
233,LAKE VALLEY DR,MAUMELLE,AR,72113,
2834,W   MARTIN LUTHER KING BLVD,FAYETTEVILLE,AR,72704,
10124,GARRISON RD,PULASKI COUNTY,AR,72223,
3200,W JUSTICE RD,PULASKI COUNTY,AR,72023,
4202,CAMP ROBINSON RD,NORTH LITTLE ROCK,AR,72118,
2,POWDER HORN CT,LITTLE ROCK,AR,72212,
2020,FRANKLIN ST,NORTH LITTLE ROCK,AR,72114,
3130,W   TELLURIDE DR,FAYETTEVILLE,AR,72704,209
214,LONSDALE CIR,JACKSONVILLE,AR,72076,
1109,N   CARLSBAD TRCE,FAYETTEVILLE,AR,72704,
30,ROSEWALL LN,LITTLE ROCK,AR,72210,
